44,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP LP LP box box box box box LP,affine,LP,0.019528,relu,LP,18.01068,affine,LP,9.393117,relu,LP,1.367595,affine,LP,19.208354,relu,LP,1.764772,affine,box,44.435197,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,LP,error,
45,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP LP box box box box box LP LP,affine,LP,0.018501,relu,LP,17.256394,affine,LP,9.12019,relu,LP,1.496034,affine,LP,19.147707,relu,box,1.711053,affine,box,43.866099,relu,box,0.382095,affine,box,9.6e-05,relu,box,0.42687,affine,LP,9.6e-05,relu,LP,0.213213,,93.66472625732422
46,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP box box box box box LP LP LP,affine,LP,0.026543,relu,LP,17.514776,affine,LP,9.194305,relu,LP,1.299945,affine,box,18.883502,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,LP,error,affine,LP,error,relu,LP,error,
47,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP box box box box box LP LP LP LP,affine,LP,0.034462,relu,LP,16.984925,affine,LP,9.799855,relu,box,1.273132,affine,box,19.458961,relu,box,0.361673,affine,box,0.000262,relu,box,0.415197,affine,LP,0.000116,relu,LP,4.368743,affine,LP,2.299893,relu,LP,0.223625,,56.67858624458313
48,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP box box box box box LP LP LP LP LP,affine,LP,0.018614,relu,LP,18.492572,affine,box,9.222228,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,LP,error,affine,LP,error,relu,LP,error,affine,LP,error,relu,LP,error,
49,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP box box box box box LP LP LP LP LP LP,affine,LP,0.018503,relu,box,18.211077,affine,box,9.476628,relu,box,0.357345,affine,box,0.000101,relu,box,0.365259,affine,LP,9.9e-05,relu,LP,4.740799,affine,LP,2.38268,relu,LP,4.682405,affine,LP,108.429813,relu,LP,0.236138,,171.91300749778748
5,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP LP LP LP box LP LP LP LP,affine,LP,0.014583,relu,LP,14.028944,affine,LP,5.091719,relu,LP,1.036448,affine,LP,11.828756,relu,LP,1.400615,affine,LP,30.041948,relu,box,1.605945,affine,LP,51.741319,relu,LP,3.686807,affine,LP,1.009126,relu,LP,0.108875,,121.88249325752258
50,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 box box box box box LP LP LP LP LP LP LP,affine,box,0.008101,relu,box,1.475172,affine,box,9.5e-05,relu,box,0.374276,affine,box,0.000127,relu,LP,0.40134,affine,LP,0.227474,relu,LP,4.616664,affine,LP,20.994048,relu,LP,4.431115,affine,LP,332.443444,relu,LP,0.239945,,418.2695631980896
51,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP LP LP box box box box box box,affine,LP,0.020225,relu,LP,16.456243,affine,LP,9.377435,relu,LP,1.229133,affine,LP,19.083449,relu,LP,1.650317,affine,box,44.23258,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,box,error,
52,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP LP box box box box box box LP,affine,LP,0.019108,relu,LP,18.041862,affine,LP,9.220612,relu,LP,1.370581,affine,LP,18.940679,relu,box,1.875114,affine,box,44.522128,relu,box,0.405107,affine,box,9.8e-05,relu,box,0.364613,affine,box,0.0001,relu,LP,0.017626,,94.79158687591553
